,MonthPE,DayPE,Date,Daily_Temp,Daily_Precipitation,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2017-09-25,9,25,2017-09-25,26.015384615384615,56.723076923076924,83.56153846153848,1008.0999999999999,214.15384615384616,1.8230769230769233,226.6153846153846,216.46153846153845,403.9230769230769
2017-09-26,9,26,2017-09-26,24.83846153846154,57.64615384615384,90.51538461538462,1007.2461538461539,227.07692307692307,2.2615384615384615,0.0,53.53846153846154,53.53846153846154
2017-09-27,9,27,2017-09-27,25.892307692307693,56.15384615384615,84.47692307692309,1007.7076923076924,235.07692307692307,1.8692307692307693,373.84615384615387,209.84615384615384,495.0
2017-09-28,9,28,2017-09-28,25.53846153846154,53.80769230769231,87.73076923076923,1008.5923076923076,223.76923076923077,1.6000000000000003,109.0,198.0,252.53846153846155
2017-09-29,9,29,2017-09-29,25.49230769230769,56.861538461538466,90.03846153846152,1008.3999999999999,200.46153846153845,2.3615384615384616,20.384615384615383,205.3846153846154,209.30769230769232
2017-09-30,9,30,2017-09-30,27.06153846153846,47.76153846153846,77.60769230769232,1006.553846153846,230.30769230769232,1.7692307692307692,226.46153846153845,262.61538461538464,425.38461538461536
2017-10-01,10,1,2017-10-01,26.176923076923078,54.369230769230775,83.74615384615385,1007.3999999999999,216.69230769230768,1.8153846153846152,417.0,195.07692307692307,497.9230769230769
2017-10-02,10,2,2017-10-02,26.04615384615385,51.5076923076923,83.21538461538464,1007.2692307692307,231.69230769230768,1.9769230769230772,34.07692307692308,159.84615384615384,177.92307692307693
2017-10-03,10,3,2017-10-03,26.75384615384615,51.63846153846154,81.76923076923077,1006.0846153846154,233.53846153846155,1.6461538461538463,317.0769230769231,226.15384615384616,475.15384615384613
2017-10-04,10,4,2017-10-04,26.076923076923077,53.915384615384625,86.74615384615387,1007.7692307692307,226.6153846153846,2.6384615384615384,146.3846153846154,235.76923076923077,353.0769230769231
2017-10-05,10,5,2017-10-05,26.030769230769238,56.92307692307691,87.85384615384615,1007.623076923077,238.07692307692307,2.2461538461538457,36.69230769230769,192.69230769230768,227.84615384615384
2017-10-06,10,6,2017-10-06,26.430769230769233,53.5076923076923,86.65384615384617,1006.8769230769232,232.76923076923077,2.5461538461538464,239.0,270.3076923076923,429.15384615384613
2017-10-07,10,7,2017-10-07,26.553846153846152,53.75384615384615,80.83076923076922,1006.8076923076925,252.0,2.4384615384615382,0.0,177.0,177.0
2017-10-08,10,8,2017-10-08,25.54615384615385,57.73846153846154,84.88461538461539,1007.7846153846154,245.53846153846155,1.8153846153846156,0.3076923076923077,147.0,147.0
2017-10-09,10,9,2017-10-09,26.792307692307695,52.34615384615385,81.0,1006.9307692307691,236.07692307692307,1.8076923076923077,274.46153846153845,256.7692307692308,437.7692307692308
2017-10-10,10,10,2017-10-10,26.23076923076923,52.407692307692315,83.36923076923078,1007.1846153846155,186.15384615384616,1.9769230769230768,220.53846153846155,240.15384615384616,422.61538461538464
2017-10-11,10,11,2017-10-11,26.7923076923077,51.53846153846153,78.42307692307692,1007.8,217.15384615384616,1.6153846153846154,136.23076923076923,311.6923076923077,394.3076923076923
2017-10-12,10,12,2017-10-12,25.861538461538462,53.53846153846154,84.25384615384615,1008.1769230769229,262.46153846153845,1.6615384615384616,1.5384615384615385,119.84615384615384,120.15384615384616
2017-10-13,10,13,2017-10-13,26.730769230769234,54.51538461538462,81.37692307692308,1007.5461538461537,231.23076923076923,2.4538461538461545,62.69230769230769,305.46153846153845,361.2307692307692
2017-10-14,10,14,2017-10-14,26.353846153846156,52.300000000000004,84.03076923076922,1007.823076923077,235.53846153846155,0.7538461538461539,74.15384615384616,312.0,373.61538461538464
2017-10-15,10,15,2017-10-15,26.76923076923077,47.02307692307693,82.53846153846156,1008.2769230769231,238.07692307692307,1.2923076923076924,169.84615384615384,263.0,395.9230769230769
2017-10-16,10,16,2017-10-16,26.207692307692305,51.32307692307692,86.48461538461538,1009.5,202.0,0.9384615384615385,50.15384615384615,290.0769230769231,316.0769230769231
2017-10-17,10,17,2017-10-17,27.200000000000003,53.915384615384625,80.82307692307694,1009.446153846154,234.69230769230768,1.4692307692307693,116.46153846153847,301.61538461538464,381.38461538461536
2017-10-18,10,18,2017-10-18,26.346153846153847,53.73076923076923,85.56923076923076,1008.6692307692307,225.84615384615384,2.423076923076923,0.0,79.15384615384616,79.15384615384616
2017-10-19,10,19,2017-10-19,26.44615384615384,55.469230769230755,84.66923076923078,1009.0615384615386,240.76923076923077,1.8846153846153846,20.153846153846153,219.69230769230768,228.84615384615384
2017-10-20,10,20,2017-10-20,27.184615384615384,54.31538461538461,82.60769230769232,1008.1692307692308,188.15384615384616,1.8846153846153846,63.69230769230769,292.53846153846155,340.61538461538464
2017-10-21,10,21,2017-10-21,27.330769230769235,47.92307692307692,80.53076923076922,1008.6846153846155,212.53846153846155,1.9923076923076921,187.84615384615384,270.7692307692308,410.61538461538464
2017-10-22,10,22,2017-10-22,26.815384615384616,57.06153846153846,84.03076923076922,1008.8153846153847,225.30769230769232,2.2615384615384615,28.615384615384617,222.46153846153845,241.53846153846155
2017-10-23,10,23,2017-10-23,26.699999999999996,54.23076923076924,83.80000000000001,1007.8538461538463,211.53846153846155,2.2153846153846155,114.23076923076923,253.69230769230768,336.9230769230769
2017-10-24,10,24,2017-10-24,27.099999999999998,46.338461538461544,83.32307692307693,1007.0384615384614,169.30769230769232,1.0769230769230769,151.3846153846154,282.46153846153845,366.84615384615387
2017-10-25,10,25,2017-10-25,27.12307692307692,47.630769230769246,87.14615384615385,1007.1153846153843,207.46153846153845,1.853846153846154,286.6923076923077,223.92307692307693,430.84615384615387
2017-10-26,10,26,2017-10-26,27.153846153846153,53.70000000000001,82.9923076923077,1007.5692307692308,194.69230769230768,1.2923076923076924,192.69230769230768,269.9230769230769,403.9230769230769
2017-10-27,10,27,2017-10-27,27.98461538461538,51.91538461538461,78.48461538461538,1006.8307692307692,210.6153846153846,1.6999999999999997,26.153846153846153,231.07692307692307,246.46153846153845
2017-10-28,10,28,2017-10-28,27.03076923076923,52.707692307692305,82.14615384615385,1006.476923076923,190.07692307692307,1.6153846153846154,30.384615384615383,243.69230769230768,259.46153846153845
2017-10-29,10,29,2017-10-29,28.007692307692306,48.70769230769231,75.6,1006.5461538461537,172.6153846153846,0.7615384615384614,162.84615384615384,283.6923076923077,395.2307692307692
2017-10-30,10,30,2017-10-30,28.261538461538457,46.099999999999994,74.96153846153847,1005.9384615384616,198.84615384615384,1.7076923076923076,49.07692307692308,283.0769230769231,318.3076923076923
2017-10-31,10,31,2017-10-31,26.700000000000003,50.0923076923077,83.76153846153845,1007.0846153846153,159.6153846153846,2.0307692307692307,11.692307692307692,233.76923076923077,243.15384615384616
2017-11-01,11,1,2017-11-01,27.138461538461538,54.56923076923077,82.5076923076923,1007.1230769230771,178.76923076923077,1.538461538461538,8.0,183.69230769230768,186.92307692307693
2017-11-02,11,2,2017-11-02,26.992307692307694,54.24615384615385,82.98461538461538,1007.9000000000001,193.53846153846155,2.3461538461538463,21.076923076923077,252.46153846153845,262.6923076923077
2017-11-03,11,3,2017-11-03,26.93846153846154,49.8076923076923,82.23846153846154,1006.8846153846154,198.23076923076923,1.6615384615384619,127.92307692307692,294.7692307692308,387.53846153846155
2017-11-04,11,4,2017-11-04,26.74615384615384,49.30769230769231,84.47692307692309,1007.9846153846155,200.76923076923077,2.1,34.76923076923077,192.53846153846155,220.15384615384616
2017-11-05,11,5,2017-11-05,26.5,47.96153846153846,82.53076923076924,1007.4538461538463,231.6153846153846,1.453846153846154,73.6923076923077,243.0,292.3076923076923
2017-11-06,11,6,2017-11-06,27.46923076923077,44.292307692307695,77.16153846153847,1006.2,207.76923076923077,1.3846153846153846,27.307692307692307,264.53846153846155,279.3076923076923
2017-11-07,11,7,2017-11-07,27.653846153846153,46.44615384615385,76.73076923076924,1005.7076923076922,237.84615384615384,1.0307692307692309,122.84615384615384,286.6923076923077,366.6923076923077
2017-11-08,11,8,2017-11-08,28.95384615384615,42.900000000000006,71.87692307692308,1005.823076923077,186.53846153846155,1.6000000000000003,183.84615384615384,261.46153846153845,392.0
2017-11-09,11,9,2017-11-09,27.96153846153846,43.38461538461539,77.28461538461539,1006.1615384615385,196.0,1.7923076923076917,262.2307692307692,232.15384615384616,423.6923076923077
2017-11-10,11,10,2017-11-10,27.699999999999996,43.776923076923076,79.36923076923077,1006.1846153846153,232.69230769230768,1.7076923076923076,185.69230769230768,258.38461538461536,386.53846153846155
2017-11-11,11,11,2017-11-11,27.692307692307686,44.9923076923077,80.96923076923078,1005.9384615384616,228.30769230769232,1.7384615384615383,73.07692307692308,265.0769230769231,312.15384615384613
2017-11-12,11,12,2017-11-12,27.823076923076922,45.099999999999994,77.67692307692306,1005.7846153846153,201.69230769230768,2.069230769230769,25.384615384615383,236.30769230769232,245.84615384615384
2017-11-13,11,13,2017-11-13,27.546153846153842,51.407692307692315,81.43076923076923,1005.1230769230768,179.6153846153846,1.9307692307692306,183.0,256.84615384615387,373.3076923076923
2017-11-14,11,14,2017-11-14,27.37692307692308,52.23076923076923,83.36923076923078,1004.7615384615383,197.15384615384616,1.3000000000000003,26.923076923076923,259.2307692307692,272.3076923076923
2017-11-15,11,15,2017-11-15,28.49230769230769,49.323076923076925,76.82307692307691,1004.9615384615386,225.69230769230768,2.1076923076923078,77.46153846153847,303.84615384615387,353.53846153846155
2017-11-16,11,16,2017-11-16,27.615384615384617,48.99230769230768,81.19999999999999,1005.676923076923,232.46153846153845,1.7076923076923078,108.46153846153847,265.53846153846155,335.2307692307692
2017-11-17,11,17,2017-11-17,26.692307692307686,48.02307692307693,86.43076923076924,1005.7076923076924,226.46153846153845,2.1307692307692307,166.92307692307693,251.23076923076923,353.84615384615387
2017-11-18,11,18,2017-11-18,26.030769230769224,48.54615384615385,90.83846153846154,1005.9307692307694,211.53846153846155,1.9,90.0,262.38461538461536,318.0769230769231
2017-11-19,11,19,2017-11-19,26.28461538461539,48.823076923076925,87.61538461538461,1005.8999999999999,221.69230769230768,2.3000000000000003,198.69230769230768,243.30769230769232,386.6923076923077
2017-11-20,11,20,2017-11-20,27.07692307692308,53.8076923076923,82.37692307692308,1006.7076923076924,229.46153846153845,1.7153846153846157,99.6923076923077,279.15384615384613,333.0
2017-11-21,11,21,2017-11-21,26.96923076923077,52.800000000000004,83.17692307692309,1006.1769230769231,182.3846153846154,1.4230769230769234,343.2307692307692,201.0,435.46153846153845
2017-11-22,11,22,2017-11-22,26.338461538461537,51.75384615384616,86.42307692307692,1006.4692307692308,178.07692307692307,1.6615384615384616,95.38461538461539,165.23076923076923,217.76923076923077
2017-11-23,11,23,2017-11-23,26.55384615384616,48.51538461538462,86.5923076923077,1006.7615384615385,192.15384615384616,1.7230769230769232,116.92307692307692,281.46153846153845,354.2307692307692
2017-11-24,11,24,2017-11-24,26.699999999999996,46.9923076923077,86.33076923076922,1007.1615384615384,197.53846153846155,1.4384615384615387,110.76923076923077,217.53846153846155,282.0
2017-11-25,11,25,2017-11-25,26.523076923076925,46.80769230769231,86.16923076923078,1007.8538461538462,235.6153846153846,1.669230769230769,75.92307692307692,278.6923076923077,323.9230769230769
2017-11-26,11,26,2017-11-26,28.023076923076925,29.82307692307692,74.5076923076923,1007.7384615384615,249.0,0.976923076923077,415.6923076923077,170.84615384615384,463.0
2017-11-27,11,27,2017-11-27,27.692307692307693,32.44615384615385,77.8923076923077,1008.123076923077,248.0,1.5846153846153845,304.2307692307692,233.0,422.3076923076923
2017-11-28,11,28,2017-11-28,28.1,31.338461538461537,74.39999999999999,1007.8615384615384,278.6923076923077,1.907692307692308,454.9230769230769,164.15384615384616,468.9230769230769
2017-11-29,11,29,2017-11-29,28.453846153846158,34.41538461538461,70.90769230769232,1007.6230769230771,211.0,1.4,341.38461538461536,212.53846153846155,436.53846153846155
2017-11-30,11,30,2017-11-30,28.292307692307695,37.900000000000006,73.75384615384615,1008.3076923076923,239.6153846153846,0.9692307692307693,291.0,226.69230769230768,420.0
2017-12-01,12,1,2017-12-01,28.646153846153844,38.33846153846153,72.27692307692308,1006.7923076923076,215.53846153846155,1.6461538461538463,287.0769230769231,231.6153846153846,417.0
2017-12-02,12,2,2017-12-02,28.0,43.2,78.1923076923077,1005.8692307692307,228.46153846153845,1.7384615384615383,197.53846153846155,249.84615384615384,365.9230769230769
2017-12-03,12,3,2017-12-03,28.25384615384616,45.38461538461539,76.27692307692308,1006.1692307692308,239.69230769230768,1.4461538461538461,229.46153846153845,238.15384615384616,378.0769230769231
2017-12-04,12,4,2017-12-04,28.04615384615385,49.45384615384615,78.49230769230769,1006.9615384615383,223.76923076923077,1.6769230769230767,214.84615384615384,260.46153846153845,380.0769230769231
2017-12-05,12,5,2017-12-05,28.592307692307696,44.34615384615384,77.66153846153847,1006.146153846154,249.30769230769232,1.5076923076923079,310.61538461538464,216.15384615384616,418.15384615384613
2017-12-06,12,6,2017-12-06,28.853846153846156,42.46153846153847,74.19230769230771,1004.8076923076923,216.53846153846155,1.7461538461538462,346.6923076923077,201.3846153846154,429.84615384615387
2017-12-07,12,7,2017-12-07,27.45384615384615,45.81538461538461,81.9923076923077,1005.1384615384615,229.53846153846155,2.2615384615384615,52.07692307692308,182.0,205.84615384615384
2017-12-08,12,8,2017-12-08,27.26923076923077,52.60000000000001,82.95384615384616,1005.6307692307693,231.07692307692307,1.646153846153846,15.846153846153847,209.76923076923077,219.69230769230768
2017-12-09,12,9,2017-12-09,25.57692307692308,54.16923076923077,91.20000000000002,1006.3769230769232,182.69230769230768,1.1153846153846154,0.0,76.38461538461539,76.38461538461539
2017-12-10,12,10,2017-12-10,27.46923076923077,46.53846153846155,72.24615384615387,1005.7923076923079,233.30769230769232,1.5461538461538462,0.0,223.69230769230768,223.69230769230768
2017-12-11,12,11,2017-12-11,28.192307692307686,44.94615384615384,66.26923076923077,1006.3923076923077,261.6923076923077,1.1615384615384619,29.53846153846154,271.0,295.3076923076923
2017-12-12,12,12,2017-12-12,28.053846153846152,51.01538461538461,73.9,1006.923076923077,167.0,0.9769230769230769,28.53846153846154,272.84615384615387,295.3076923076923
2017-12-13,12,13,2017-12-13,28.946153846153848,42.638461538461534,72.9076923076923,1006.2692307692307,199.53846153846155,0.9538461538461538,61.30769230769231,259.3076923076923,308.9230769230769
2017-12-14,12,14,2017-12-14,28.558333333333337,39.66666666666668,73.975,1006.4333333333333,213.83333333333334,2.3083333333333327,8.666666666666666,288.0,294.5
2017-12-15,12,15,2017-12-15,28.83846153846154,37.123076923076916,73.89230769230768,1006.4923076923077,247.15384615384616,2.330769230769231,248.23076923076923,224.0,399.61538461538464
2017-12-16,12,16,2017-12-16,28.72307692307692,45.88461538461539,78.03076923076922,1006.2538461538461,226.23076923076923,2.292307692307692,131.6153846153846,263.0769230769231,352.6923076923077
2017-12-17,12,17,2017-12-17,27.961538461538467,47.138461538461534,77.8923076923077,1006.3846153846154,228.0,2.530769230769231,73.6923076923077,277.38461538461536,323.6923076923077
2017-12-18,12,18,2017-12-18,27.676923076923075,46.53076923076924,81.03076923076924,1006.1230769230768,215.6153846153846,2.953846153846153,123.61538461538461,264.15384615384613,356.38461538461536
2017-12-19,12,19,2017-12-19,27.861538461538466,45.06923076923077,75.66923076923078,1006.3307692307692,239.0,2.5615384615384618,141.53846153846155,261.0,350.61538461538464
2017-12-20,12,20,2017-12-20,27.438461538461542,47.9923076923077,80.65384615384616,1006.0538461538462,216.15384615384616,1.5923076923076922,115.76923076923077,270.46153846153845,340.38461538461536
2017-12-21,12,21,2017-12-21,27.36923076923077,43.16923076923077,85.69999999999999,1006.5307692307695,242.3846153846154,1.9384615384615387,127.53846153846153,273.0,344.53846153846155
2017-12-22,12,22,2017-12-22,27.941666666666666,42.98333333333333,72.35000000000001,1006.8833333333333,263.0,1.741666666666667,1.0,307.9166666666667,308.1666666666667
2017-12-23,12,23,2017-12-23,27.361538461538466,36.44615384615384,62.38461538461539,1006.8615384615385,274.3076923076923,1.5461538461538462,92.15384615384616,266.2307692307692,340.53846153846155
2017-12-24,12,24,2017-12-24,27.615384615384617,36.98461538461539,61.14615384615385,1006.269230769231,255.6153846153846,1.2153846153846155,250.07692307692307,223.46153846153845,399.7692307692308
2017-12-25,12,25,2017-12-25,27.716666666666665,34.23333333333333,63.741666666666674,1006.2083333333334,292.5,0.8166666666666668,193.08333333333334,261.25,403.5833333333333
2017-12-26,12,26,2017-12-26,28.333333333333332,29.074999999999992,63.95000000000001,1006.125,264.25,1.1500000000000004,85.5,288.25,356.0833333333333
2017-12-27,12,27,2017-12-27,28.266666666666666,24.650000000000002,58.08333333333332,1005.7999999999998,243.83333333333334,0.8583333333333333,0.0,301.9166666666667,301.9166666666667
2017-12-28,12,28,2017-12-28,27.966666666666665,28.25,63.85,1005.975,272.0,1.5000000000000002,45.25,294.9166666666667,332.6666666666667
2017-12-29,12,29,2017-12-29,28.25,35.15833333333334,69.94166666666666,1006.7166666666667,218.25,1.6666666666666667,54.833333333333336,283.9166666666667,329.0
2017-12-30,12,30,2017-12-30,28.391666666666666,35.775,70.08333333333334,1007.5583333333334,279.6666666666667,1.175,64.83333333333333,288.5833333333333,340.0833333333333
2017-12-31,12,31,2017-12-31,28.458333333333332,34.34166666666666,61.49166666666667,1007.5916666666667,205.5,1.3416666666666668,210.83333333333334,258.5833333333333,411.75
2018-01-01,1,1,2018-01-01,27.825000000000003,25.75,52.82500000000001,1006.3416666666668,133.25,1.75,138.41666666666666,281.0,379.6666666666667
2018-01-02,1,2,2018-01-02,27.48333333333333,24.65833333333333,55.00833333333333,1005.8083333333333,162.83333333333334,1.3333333333333333,51.833333333333336,306.4166666666667,349.1666666666667
2018-01-03,1,3,2018-01-03,27.50833333333333,22.36666666666667,41.75833333333333,1006.6333333333336,71.08333333333333,1.9916666666666665,82.16666666666667,291.0,356.1666666666667
2018-01-04,1,4,2018-01-04,27.775000000000002,19.875,43.699999999999996,1008.0,89.08333333333333,1.9833333333333332,119.66666666666667,281.5833333333333,373.75
2018-01-05,1,5,2018-01-05,27.125000000000004,19.775,43.150000000000006,1008.025,116.41666666666667,1.7833333333333332,190.66666666666666,269.1666666666667,409.1666666666667
2018-01-06,1,6,2018-01-06,27.175,24.325,57.366666666666674,1007.725,281.8333333333333,1.575,124.66666666666667,287.1666666666667,376.1666666666667
2018-01-07,1,7,2018-01-07,27.599999999999998,28.950000000000003,66.74166666666666,1007.1083333333335,226.08333333333334,2.1250000000000004,86.5,300.1666666666667,363.0833333333333
2018-01-08,1,8,2018-01-08,28.40833333333333,31.84166666666667,68.53333333333333,1007.5166666666668,236.91666666666666,1.5333333333333334,114.0,289.5833333333333,374.0
2018-01-09,1,9,2018-01-09,27.891666666666666,29.38333333333333,72.38333333333334,1007.6583333333333,214.08333333333334,1.9500000000000002,187.0,270.5833333333333,406.8333333333333
2018-01-10,1,10,2018-01-10,28.125,31.766666666666662,69.875,1007.625,236.33333333333334,2.0999999999999996,134.0,290.4166666666667,378.8333333333333
2018-01-11,1,11,2018-01-11,28.666666666666668,30.875000000000004,67.45,1006.975,238.08333333333334,1.9583333333333333,183.75,263.4166666666667,405.4166666666667
2018-01-12,1,12,2018-01-12,27.95833333333334,33.43333333333333,72.87499999999999,1007.2416666666667,252.41666666666666,2.183333333333333,187.66666666666666,273.1666666666667,409.0833333333333
2018-01-13,1,13,2018-01-13,28.36666666666667,33.26666666666667,70.88333333333334,1006.5916666666666,250.25,2.1083333333333334,215.33333333333334,264.5,426.6666666666667
2018-01-14,1,14,2018-01-14,28.23333333333333,38.391666666666666,67.975,1006.6500000000001,244.66666666666666,1.4833333333333332,74.75,310.1666666666667,358.25
2018-01-15,1,15,2018-01-15,28.349999999999998,40.041666666666664,70.26666666666668,1007.1333333333333,191.0,2.2583333333333333,158.41666666666666,288.1666666666667,405.5
2018-01-16,1,16,2018-01-16,27.533333333333335,44.34166666666666,79.4,1007.4333333333333,213.83333333333334,1.8833333333333335,167.08333333333334,289.0,409.5833333333333
2018-01-17,1,17,2018-01-17,28.566666666666666,40.1,72.23333333333333,1005.85,273.0,2.1750000000000003,77.08333333333333,307.0,361.25
2018-01-18,1,18,2018-01-18,28.733333333333334,33.85833333333334,70.27499999999999,1006.1,251.5,1.7416666666666665,128.33333333333334,295.1666666666667,388.3333333333333
2018-01-19,1,19,2018-01-19,28.55,33.15833333333334,69.99166666666666,1006.5499999999998,236.16666666666666,2.2083333333333335,114.91666666666667,305.1666666666667,382.9166666666667
2018-01-20,1,20,2018-01-20,28.358333333333334,37.11666666666667,74.10833333333333,1006.0416666666665,242.0,2.525,130.58333333333334,293.0,386.25
2018-01-21,1,21,2018-01-21,27.558333333333337,44.0,78.775,1006.5833333333334,277.1666666666667,1.5250000000000001,128.91666666666666,302.5,389.9166666666667
2018-01-22,1,22,2018-01-22,28.791666666666668,40.11666666666667,67.81666666666666,1005.7083333333331,258.9166666666667,1.325,272.25,252.0,450.5833333333333
2018-01-23,1,23,2018-01-23,27.041666666666668,43.40833333333333,80.85833333333333,1006.3583333333332,213.0,1.1083333333333332,79.16666666666667,281.5,334.5
2018-01-24,1,24,2018-01-24,28.425,34.46666666666666,69.49166666666666,1005.6,199.75,1.125,211.41666666666666,273.6666666666667,430.6666666666667
2018-01-25,1,25,2018-01-25,28.45,30.891666666666666,64.4,1005.6916666666667,191.08333333333334,1.1083333333333334,25.0,279.4166666666667,301.4166666666667
2018-01-26,1,26,2018-01-26,28.474999999999998,29.666666666666668,63.70000000000001,1005.1999999999999,236.0,1.4916666666666665,74.25,303.0,362.0
2018-01-27,1,27,2018-01-27,28.53333333333333,33.858333333333334,65.19166666666666,1005.1416666666668,250.83333333333334,1.333333333333333,93.0,302.0,375.6666666666667
2018-01-28,1,28,2018-01-28,28.808333333333334,38.25833333333333,67.35000000000001,1005.2083333333334,234.0,1.7750000000000001,91.58333333333333,305.8333333333333,377.5
2018-01-29,1,29,2018-01-29,28.941666666666663,38.05833333333334,68.98333333333333,1005.6166666666668,236.58333333333334,1.4333333333333336,69.0,311.25,363.3333333333333
2018-01-30,1,30,2018-01-30,29.066666666666666,37.21666666666666,65.60000000000001,1005.8583333333335,187.16666666666666,1.1083333333333334,137.08333333333334,295.9166666666667,399.0
2018-01-31,1,31,2018-01-31,29.058333333333334,31.84166666666667,67.02499999999999,1003.875,153.58333333333334,1.1916666666666667,127.66666666666667,296.4166666666667,396.0833333333333
2018-02-01,2,1,2018-02-01,29.041666666666668,28.51666666666667,68.13333333333333,1004.0833333333335,250.91666666666666,1.575,147.0,291.5833333333333,406.0
2018-02-02,2,2,2018-02-02,29.08333333333333,37.316666666666656,70.36666666666666,1004.4250000000001,219.58333333333334,2.033333333333333,54.416666666666664,322.0833333333333,365.75
2018-02-03,2,3,2018-02-03,29.974999999999998,40.825,68.63333333333334,1004.4166666666666,219.75,1.75,90.08333333333333,303.3333333333333,375.6666666666667
2018-02-04,2,4,2018-02-04,29.558333333333334,34.625,70.175,1003.6833333333334,237.66666666666666,2.5833333333333335,97.33333333333333,299.75,369.9166666666667
2018-02-05,2,5,2018-02-05,29.775000000000006,37.766666666666666,70.41666666666667,1003.975,232.33333333333334,2.9999999999999996,184.08333333333334,288.1666666666667,429.25
2018-02-06,2,6,2018-02-06,29.7,39.233333333333334,71.575,1004.3666666666664,221.25,3.5500000000000003,195.33333333333334,295.0833333333333,436.5833333333333
2018-02-07,2,7,2018-02-07,29.124999999999996,46.50833333333333,76.30833333333332,1004.5666666666667,224.16666666666666,3.3249999999999997,136.66666666666666,303.9166666666667,410.0
2018-02-08,2,8,2018-02-08,28.933333333333334,48.19166666666667,77.64166666666667,1005.1333333333333,223.25,3.233333333333334,137.66666666666666,306.9166666666667,417.75
2018-02-09,2,9,2018-02-09,27.525000000000002,51.18333333333333,84.69166666666668,1005.3083333333333,224.41666666666666,3.216666666666667,17.583333333333332,178.08333333333334,186.66666666666666
2018-02-10,2,10,2018-02-10,27.941666666666666,51.09166666666667,81.38333333333335,1003.9500000000002,216.25,2.6750000000000003,130.75,300.25,393.9166666666667
2018-02-11,2,11,2018-02-11,26.816666666666666,51.725,85.91666666666667,1005.4749999999999,224.83333333333334,2.2333333333333334,0.08333333333333333,82.16666666666667,82.16666666666667
2018-02-12,2,12,2018-02-12,27.24166666666667,51.566666666666656,84.69999999999999,1005.9583333333331,195.33333333333334,1.0,185.0,304.4166666666667,434.75
2018-02-13,2,13,2018-02-13,29.13333333333333,44.69999999999999,69.73333333333333,1005.9666666666667,287.4166666666667,1.55,107.91666666666667,335.75,414.8333333333333
2018-02-14,2,14,2018-02-14,29.816666666666663,41.983333333333334,69.49166666666669,1005.8166666666666,234.25,2.3666666666666663,184.91666666666666,300.4166666666667,444.0
2018-02-15,2,15,2018-02-15,29.46666666666667,42.875,73.29166666666667,1005.6416666666668,243.33333333333334,2.091666666666667,136.5,300.6666666666667,401.4166666666667
2018-02-16,2,16,2018-02-16,28.524999999999995,43.241666666666674,78.975,1006.2333333333335,237.83333333333334,2.716666666666667,78.75,298.8333333333333,354.5
2018-02-17,2,17,2018-02-17,28.108333333333334,46.79166666666666,83.33333333333333,1005.5166666666665,227.25,2.8666666666666667,97.16666666666667,305.8333333333333,375.25
2018-02-18,2,18,2018-02-18,27.483333333333334,50.76666666666667,81.625,1005.7666666666665,208.83333333333334,2.5749999999999997,40.333333333333336,280.0833333333333,304.4166666666667
2018-02-19,2,19,2018-02-19,29.075000000000003,50.375,73.45,1004.8499999999999,197.58333333333334,2.6,296.1666666666667,262.75,487.0
2018-02-20,2,20,2018-02-20,27.258333333333336,52.42499999999999,80.575,1004.9250000000001,227.41666666666666,2.4333333333333336,43.25,179.58333333333334,206.33333333333334
2018-02-21,2,21,2018-02-21,28.374999999999996,50.99166666666667,76.35,1004.6166666666667,216.41666666666666,3.1500000000000004,160.83333333333334,292.5833333333333,425.0833333333333
2018-02-22,2,22,2018-02-22,28.13333333333333,47.46666666666666,76.45833333333334,1004.5,221.75,3.408333333333333,335.5833333333333,249.5,501.25
2018-02-23,2,23,2018-02-23,27.841666666666672,47.925000000000004,81.10833333333333,1004.4499999999998,227.83333333333334,2.183333333333333,244.08333333333334,297.6666666666667,473.4166666666667
2018-02-24,2,24,2018-02-24,27.674999999999997,49.58333333333332,76.375,1005.4250000000001,235.08333333333334,2.475,37.583333333333336,225.66666666666666,255.0
2018-02-25,2,25,2018-02-25,28.849999999999998,53.40833333333333,76.88333333333334,1005.75,255.16666666666666,2.1416666666666666,244.58333333333334,298.6666666666667,467.0
2018-02-26,2,26,2018-02-26,26.024999999999995,58.16666666666668,88.49166666666667,1006.9250000000001,263.0833333333333,3.4416666666666664,0.0,69.16666666666667,69.16666666666667
2018-02-27,2,27,2018-02-27,27.441666666666666,50.28333333333333,76.88333333333331,1007.3000000000001,190.33333333333334,2.541666666666667,169.0,316.0833333333333,445.5833333333333
2018-02-28,2,28,2018-02-28,27.608333333333334,52.958333333333336,80.21666666666665,1007.7416666666667,212.75,1.8583333333333334,150.33333333333334,314.1666666666667,420.9166666666667
2018-03-01,3,1,2018-03-01,27.899999999999995,47.883333333333326,79.58333333333333,1008.2833333333333,217.58333333333334,2.5416666666666665,122.75,324.0833333333333,410.8333333333333
2018-03-02,3,2,2018-03-02,29.183333333333326,42.50833333333333,69.85000000000001,1006.8583333333332,232.0,2.408333333333333,200.66666666666666,297.75,440.75
2018-03-03,3,3,2018-03-03,28.99166666666666,36.833333333333336,73.99166666666666,1006.1416666666668,231.58333333333334,3.341666666666667,345.9166666666667,254.33333333333334,500.9166666666667
2018-03-04,3,4,2018-03-04,28.749999999999996,38.016666666666666,77.11666666666666,1006.2333333333336,223.16666666666666,3.0583333333333336,306.6666666666667,256.6666666666667,505.3333333333333
