PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2017-01-07T16:00:00Z,2017-01-07T15:00:00Z,PT60M,29.8,0.0,21.8,250,3,2,252,36.8,62.6,1005.9,198,2.6,61
2017-01-07T17:00:00Z,2017-01-07T16:00:00Z,PT60M,29.0,21.3,22.2,90,0,0,90,36.9,66.7,1006.4,198,2.9,74
2017-01-07T18:00:00Z,2017-01-07T17:00:00Z,PT60M,28.2,11.9,22.5,12,0,0,12,37.0,71.2,1007.0,197,3.1,88
2017-01-07T19:00:00Z,2017-01-07T18:00:00Z,PT60M,27.5,0.0,22.8,0,0,0,0,36.8,75.5,1007.6,198,3.1,101
2017-01-07T20:00:00Z,2017-01-07T19:00:00Z,PT60M,27.0,0.0,23.1,0,0,0,0,36.5,79.4,1008.3,199,2.9,115
2017-01-07T21:00:00Z,2017-01-07T20:00:00Z,PT60M,26.4,0.0,23.4,0,0,0,0,36.2,83.5,1008.9,201,2.7,129
2017-01-07T22:00:00Z,2017-01-07T21:00:00Z,PT60M,26.2,0.0,23.8,0,0,0,0,36.0,86.4,1009.0,203,2.5,142
2017-01-07T23:00:00Z,2017-01-07T22:00:00Z,PT60M,26.4,0.0,24.3,0,0,0,0,35.7,88.0,1008.4,205,2.4,155
2017-01-08T00:00:00Z,2017-01-07T23:00:00Z,PT60M,26.6,0.0,24.8,0,0,0,0,35.5,89.6,1007.9,208,2.3,163
2017-01-08T01:00:00Z,2017-01-08T00:00:00Z,PT60M,26.4,0.0,24.8,0,0,0,0,35.4,91.1,1007.3,211,2.2,161
2017-01-08T02:00:00Z,2017-01-08T01:00:00Z,PT60M,25.9,0.0,24.5,0,0,0,0,35.3,92.5,1006.8,214,2.1,151
2017-01-08T03:00:00Z,2017-01-08T02:00:00Z,PT60M,25.3,0.0,24.2,0,0,0,0,35.2,93.9,1006.3,217,2.0,139
2017-01-08T04:00:00Z,2017-01-08T03:00:00Z,PT60M,24.9,0.0,24.0,0,0,0,0,35.2,94.9,1006.2,221,1.9,125
2017-01-08T05:00:00Z,2017-01-08T04:00:00Z,PT60M,24.6,0.0,23.8,0,0,0,0,35.3,95.4,1006.4,227,2.0,111
2017-01-08T06:00:00Z,2017-01-08T05:00:00Z,PT60M,24.4,0.0,23.7,0,0,0,0,35.4,95.8,1006.7,232,2.0,98
2017-01-08T07:00:00Z,2017-01-08T06:00:00Z,PT60M,24.8,0.5,23.7,38,0,0,38,35.7,93.8,1007.2,235,2.0,84
2017-01-08T08:00:00Z,2017-01-08T07:00:00Z,PT60M,25.7,16.0,23.9,138,0,0,138,36.3,89.5,1007.9,236,1.8,70
2017-01-08T09:00:00Z,2017-01-08T08:00:00Z,PT60M,26.7,4.1,24.1,288,73,43,331,37.0,85.5,1008.7,238,1.6,57
2017-01-08T10:00:00Z,2017-01-08T09:00:00Z,PT60M,27.9,0.0,24.1,378,198,140,518,37.1,79.9,1008.8,248,1.3,45
2017-01-08T11:00:00Z,2017-01-08T10:00:00Z,PT60M,29.3,0.0,24.1,440,254,207,647,36.8,73.3,1008.3,274,1.1,35
2017-01-08T12:00:00Z,2017-01-08T11:00:00Z,PT60M,30.7,0.0,24.0,465,288,250,715,36.5,67.3,1007.7,301,1.2,30
2017-01-08T13:00:00Z,2017-01-08T12:00:00Z,PT60M,31.5,0.0,23.4,447,321,276,723,36.3,62.3,1007.0,307,1.1,31
2017-01-08T14:00:00Z,2017-01-08T13:00:00Z,PT60M,31.5,0.0,22.2,408,302,239,646,36.2,58.1,1006.2,288,0.7,38
2017-01-08T15:00:00Z,2017-01-08T14:00:00Z,PT60M,31.5,0.0,21.1,340,247,165,505,36.2,54.1,1005.3,240,0.5,48
2017-01-08T16:00:00Z,2017-01-08T15:00:00Z,PT60M,31.0,0.0,20.9,243,151,75,319,36.3,55.1,1005.0,206,1.0,61
2017-01-08T17:00:00Z,2017-01-08T16:00:00Z,PT60M,30.0,0.0,21.7,124,47,15,139,36.5,61.1,1005.3,201,1.8,74
2017-01-08T18:00:00Z,2017-01-08T17:00:00Z,PT60M,28.9,0.0,22.4,20,0,0,20,36.8,67.9,1005.6,199,2.6,87
2017-01-08T19:00:00Z,2017-01-08T18:00:00Z,PT60M,28.1,0.0,22.9,0,0,0,0,36.8,73.4,1006.1,199,3.0,101
2017-01-08T20:00:00Z,2017-01-08T19:00:00Z,PT60M,27.5,0.0,23.2,0,0,0,0,36.7,77.3,1006.9,199,3.0,115
2017-01-08T21:00:00Z,2017-01-08T20:00:00Z,PT60M,27.0,0.0,23.5,0,0,0,0,36.6,81.3,1007.6,199,3.0,129
2017-01-08T22:00:00Z,2017-01-08T21:00:00Z,PT60M,26.8,0.0,23.9,0,0,0,0,36.0,84.0,1007.8,200,2.9,142
2017-01-08T23:00:00Z,2017-01-08T22:00:00Z,PT60M,27.0,0.0,24.3,0,0,0,0,35.0,85.2,1007.5,202,2.8,155
2017-01-09T00:00:00Z,2017-01-08T23:00:00Z,PT60M,27.1,0.0,24.7,0,0,0,0,33.9,86.3,1007.1,204,2.8,163
2017-01-09T01:00:00Z,2017-01-09T00:00:00Z,PT60M,26.8,0.0,24.7,0,0,0,0,33.0,88.3,1006.7,210,2.4,161
2017-01-09T02:00:00Z,2017-01-09T01:00:00Z,PT60M,25.9,0.0,24.3,0,0,0,0,32.3,91.1,1006.2,224,1.9,152
2017-01-09T03:00:00Z,2017-01-09T02:00:00Z,PT60M,25.0,0.0,24.0,0,0,0,0,31.6,94.0,1005.7,245,1.6,139
2017-01-09T04:00:00Z,2017-01-09T03:00:00Z,PT60M,24.4,0.0,23.7,0,0,0,0,31.1,95.8,1005.6,262,1.5,125
2017-01-09T05:00:00Z,2017-01-09T04:00:00Z,PT60M,24.1,0.0,23.4,0,0,0,0,30.8,96.3,1005.8,273,1.3,111
2017-01-09T06:00:00Z,2017-01-09T05:00:00Z,PT60M,23.7,0.0,23.2,0,0,0,0,30.5,96.8,1006.1,284,1.3,98
2017-01-09T07:00:00Z,2017-01-09T06:00:00Z,PT60M,24.0,11.6,23.1,35,0,0,35,30.2,94.6,1006.5,294,1.2,84
2017-01-09T08:00:00Z,2017-01-09T07:00:00Z,PT60M,24.9,20.8,23.2,157,0,0,157,30.0,90.0,1007.1,300,1.1,70
2017-01-09T09:00:00Z,2017-01-09T08:00:00Z,PT60M,25.9,6.9,23.3,284,162,95,378,29.8,85.6,1007.8,307,1.1,57
2017-01-09T10:00:00Z,2017-01-09T09:00:00Z,PT60M,27.1,3.9,23.0,366,290,204,569,29.3,78.3,1007.7,314,0.9,45
2017-01-09T11:00:00Z,2017-01-09T10:00:00Z,PT60M,28.8,0.1,22.5,362,454,371,733,28.6,68.9,1007.1,325,0.7,35
2017-01-09T12:00:00Z,2017-01-09T11:00:00Z,PT60M,30.4,0.0,21.9,378,488,424,801,27.9,60.8,1006.4,347,0.5,30
2017-01-09T13:00:00Z,2017-01-09T12:00:00Z,PT60M,31.2,0.0,21.2,401,430,370,772,27.5,55.3,1005.6,316,0.2,31
2017-01-09T14:00:00Z,2017-01-09T13:00:00Z,PT60M,31.2,0.6,20.2,384,375,298,682,27.4,52.0,1004.7,220,0.6,38
2017-01-09T15:00:00Z,2017-01-09T14:00:00Z,PT60M,31.2,4.8,19.2,343,255,169,512,27.3,48.9,1003.7,213,1.2,48
2017-01-09T16:00:00Z,2017-01-09T15:00:00Z,PT60M,30.7,37.3,19.3,211,5,3,214,27.3,50.5,1003.4,213,1.7,61
2017-01-09T17:00:00Z,2017-01-09T16:00:00Z,PT60M,29.6,47.3,20.3,83,0,0,83,27.2,57.3,1003.5,214,2.1,74
2017-01-09T18:00:00Z,2017-01-09T17:00:00Z,PT60M,28.5,25.7,21.3,12,0,0,12,27.2,65.0,1003.7,215,2.5,87
2017-01-09T19:00:00Z,2017-01-09T18:00:00Z,PT60M,27.6,45.5,22.0,0,0,0,0,27.1,71.6,1004.2,217,2.7,101
2017-01-09T20:00:00Z,2017-01-09T19:00:00Z,PT60M,26.9,23.9,22.5,0,0,0,0,27.1,76.6,1004.9,219,2.8,115
2017-01-09T21:00:00Z,2017-01-09T20:00:00Z,PT60M,26.2,0.0,22.9,0,0,0,0,27.0,82.0,1005.7,221,2.9,129
2017-01-09T22:00:00Z,2017-01-09T21:00:00Z,PT60M,25.9,0.0,23.3,0,0,0,0,27.4,85.7,1006.0,227,2.8,142
2017-01-09T23:00:00Z,2017-01-09T22:00:00Z,PT60M,25.9,0.0,23.7,0,0,0,0,28.2,87.3,1005.8,240,2.7,155
2017-01-10T00:00:00Z,2017-01-09T23:00:00Z,PT60M,26.0,0.0,24.0,0,0,0,0,28.9,89.0,1005.6,252,2.7,163
2017-01-10T01:00:00Z,2017-01-10T00:00:00Z,PT60M,25.7,0.0,24.1,0,0,0,0,29.3,90.8,1005.3,256,2.7,162
2017-01-10T02:00:00Z,2017-01-10T01:00:00Z,PT60M,25.1,0.0,23.9,0,0,0,0,29.3,92.7,1004.9,252,2.5,152
2017-01-10T03:00:00Z,2017-01-10T02:00:00Z,PT60M,24.6,0.0,23.6,0,0,0,0,29.2,94.6,1004.5,247,2.3,139
2017-01-10T04:00:00Z,2017-01-10T03:00:00Z,PT60M,24.2,0.0,23.4,0,0,0,0,29.3,95.6,1004.5,247,2.1,125
2017-01-10T05:00:00Z,2017-01-10T04:00:00Z,PT60M,24.0,0.0,23.2,0,0,0,0,29.5,95.6,1004.9,254,2.0,112
2017-01-10T06:00:00Z,2017-01-10T05:00:00Z,PT60M,23.8,0.0,23.0,0,0,0,0,29.6,95.7,1005.4,262,1.8,98
2017-01-10T07:00:00Z,2017-01-10T06:00:00Z,PT60M,24.0,11.1,23.0,36,3,1,37,29.7,94.0,1005.9,270,1.7,84
2017-01-10T08:00:00Z,2017-01-10T07:00:00Z,PT60M,24.6,4.3,23.0,154,100,38,191,29.7,90.8,1006.6,278,1.7,70
2017-01-10T09:00:00Z,2017-01-10T08:00:00Z,PT60M,25.3,0.0,23.1,249,296,163,412,29.7,87.7,1007.2,286,1.7,57
2017-01-10T10:00:00Z,2017-01-10T09:00:00Z,PT60M,26.4,0.0,23.0,263,537,379,642,29.5,81.5,1007.3,290,1.7,45
2017-01-10T11:00:00Z,2017-01-10T10:00:00Z,PT60M,28.1,0.0,22.8,277,628,512,789,29.1,72.9,1006.6,290,1.6,35
2017-01-10T12:00:00Z,2017-01-10T11:00:00Z,PT60M,29.8,0.0,22.6,291,648,564,854,28.7,65.3,1006.0,290,1.5,30
2017-01-10T13:00:00Z,2017-01-10T12:00:00Z,PT60M,30.6,0.0,22.1,314,601,519,833,28.5,60.6,1005.2,279,1.4,30
2017-01-10T14:00:00Z,2017-01-10T13:00:00Z,PT60M,30.4,1.4,21.2,315,534,424,739,28.4,58.1,1004.3,254,1.3,37
2017-01-10T15:00:00Z,2017-01-10T14:00:00Z,PT60M,30.2,0.0,20.4,259,508,340,599,28.4,55.7,1003.3,231,1.4,48
2017-01-10T16:00:00Z,2017-01-10T15:00:00Z,PT60M,29.7,8.0,20.3,245,239,121,366,28.2,57.3,1002.9,218,1.7,60
2017-01-10T17:00:00Z,2017-01-10T16:00:00Z,PT60M,28.8,4.2,21.0,130,135,37,167,28.1,62.9,1003.1,211,2.1,74
2017-01-10T18:00:00Z,2017-01-10T17:00:00Z,PT60M,27.9,3.7,21.7,22,14,2,24,27.9,69.2,1003.2,206,2.4,87
2017-01-10T19:00:00Z,2017-01-10T18:00:00Z,PT60M,27.1,0.0,22.2,0,0,0,0,27.8,74.8,1003.6,206,2.6,101
2017-01-10T20:00:00Z,2017-01-10T19:00:00Z,PT60M,26.4,0.0,22.6,0,0,0,0,27.7,79.5,1004.4,208,2.7,115
2017-01-10T21:00:00Z,2017-01-10T20:00:00Z,PT60M,25.8,0.0,23.0,0,0,0,0,27.7,84.5,1005.2,210,2.8,129
2017-01-10T22:00:00Z,2017-01-10T21:00:00Z,PT60M,25.5,0.0,23.4,0,0,0,0,28.1,87.9,1005.5,213,2.8,142
2017-01-10T23:00:00Z,2017-01-10T22:00:00Z,PT60M,25.6,0.0,23.8,0,0,0,0,29.0,89.6,1005.5,218,2.9,155
2017-01-11T00:00:00Z,2017-01-10T23:00:00Z,PT60M,25.7,0.0,24.1,0,0,0,0,29.8,91.3,1005.4,222,3.0,163
2017-01-11T01:00:00Z,2017-01-11T00:00:00Z,PT60M,25.5,0.0,24.3,0,0,0,0,30.3,92.8,1005.1,225,3.1,162
2017-01-11T02:00:00Z,2017-01-11T01:00:00Z,PT60M,25.2,0.0,24.3,0,0,0,0,30.4,94.3,1004.6,227,3.1,152
2017-01-11T03:00:00Z,2017-01-11T02:00:00Z,PT60M,25.0,0.0,24.2,0,0,0,0,30.6,95.8,1004.0,230,3.1,139
2017-01-11T04:00:00Z,2017-01-11T03:00:00Z,PT60M,24.8,0.0,24.2,0,0,0,0,30.7,96.7,1003.9,231,3.1,126
2017-01-11T05:00:00Z,2017-01-11T04:00:00Z,PT60M,24.7,0.0,24.2,0,0,0,0,30.8,97.0,1004.3,231,3.0,112
2017-01-11T06:00:00Z,2017-01-11T05:00:00Z,PT60M,24.7,0.0,24.2,0,0,0,0,30.9,97.3,1004.6,231,2.9,98
2017-01-11T07:00:00Z,2017-01-11T06:00:00Z,PT60M,25.0,0.0,24.1,41,19,4,45,31.2,94.7,1005.1,231,2.9,84
2017-01-11T08:00:00Z,2017-01-11T07:00:00Z,PT60M,25.7,0.0,23.9,149,162,58,207,31.5,89.4,1005.9,230,2.9,70
2017-01-11T09:00:00Z,2017-01-11T08:00:00Z,PT60M,26.5,2.2,23.6,259,280,150,409,31.9,84.5,1006.6,230,3.0,57
2017-01-11T10:00:00Z,2017-01-11T09:00:00Z,PT60M,27.5,8.2,23.6,386,245,171,556,32.4,79.2,1006.8,232,3.0,45
2017-01-11T11:00:00Z,2017-01-11T10:00:00Z,PT60M,28.8,0.1,23.7,341,494,404,745,33.1,73.7,1006.4,236,2.9,35
2017-01-11T12:00:00Z,2017-01-11T11:00:00Z,PT60M,30.2,0.0,23.8,350,536,467,817,33.9,68.6,1006.0,239,2.9,29
2017-01-11T13:00:00Z,2017-01-11T12:00:00Z,PT60M,30.7,0.0,23.4,344,540,466,810,34.3,65.2,1005.5,238,3.0,30
2017-01-11T14:00:00Z,2017-01-11T13:00:00Z,PT60M,30.5,0.0,22.7,317,522,415,732,34.5,63.0,1004.9,231,3.2,37
2017-01-11T15:00:00Z,2017-01-11T14:00:00Z,PT60M,30.3,0.0,21.9,273,465,312,586,34.7,60.9,1004.3,225,3.5,48
2017-01-11T16:00:00Z,2017-01-11T15:00:00Z,PT60M,29.8,15.5,21.7,233,184,95,329,34.5,61.9,1004.1,222,3.6,60
2017-01-11T17:00:00Z,2017-01-11T16:00:00Z,PT60M,29.0,0.6,22.1,122,164,50,172,34.0,66.0,1004.5,219,3.5,73
2017-01-11T18:00:00Z,2017-01-11T17:00:00Z,PT60M,28.3,0.0,22.4,23,15,2,26,33.4,70.4,1004.9,217,3.5,87
2017-01-11T19:00:00Z,2017-01-11T18:00:00Z,PT60M,27.6,0.0,22.7,0,0,0,0,32.9,74.4,1005.4,215,3.3,101
2017-01-11T20:00:00Z,2017-01-11T19:00:00Z,PT60M,27.0,0.0,22.9,0,0,0,0,32.4,77.9,1006.2,214,3.0,115
2017-01-11T21:00:00Z,2017-01-11T20:00:00Z,PT60M,26.5,0.0,23.1,0,0,0,0,31.9,81.6,1006.9,212,2.7,129
2017-01-11T22:00:00Z,2017-01-11T21:00:00Z,PT60M,26.3,0.0,23.4,0,0,0,0,31.6,84.6,1007.2,214,2.5,142
2017-01-11T23:00:00Z,2017-01-11T22:00:00Z,PT60M,26.3,24.6,24.0,0,0,0,0,31.6,86.8,1007.2,220,2.5,155
2017-01-12T00:00:00Z,2017-01-11T23:00:00Z,PT60M,26.4,0.9,24.5,0,0,0,0,31.6,89.0,1007.1,225,2.5,163
2017-01-12T01:00:00Z,2017-01-12T00:00:00Z,PT60M,26.2,0.0,24.6,0,0,0,0,31.7,90.8,1006.8,232,2.5,162
2017-01-12T02:00:00Z,2017-01-12T01:00:00Z,PT60M,25.8,0.0,24.4,0,0,0,0,32.0,92.1,1006.2,238,2.4,152
2017-01-12T03:00:00Z,2017-01-12T02:00:00Z,PT60M,25.3,0.0,24.2,0,0,0,0,32.2,93.4,1005.6,245,2.4,139
2017-01-12T04:00:00Z,2017-01-12T03:00:00Z,PT60M,25.0,0.0,24.0,0,0,0,0,32.4,94.1,1005.5,250,2.4,126
2017-01-12T05:00:00Z,2017-01-12T04:00:00Z,PT60M,24.9,0.0,23.9,0,0,0,0,32.6,94.1,1005.9,253,2.2,112
2017-01-12T06:00:00Z,2017-01-12T05:00:00Z,PT60M,24.7,0.0,23.7,0,0,0,0,32.8,94.1,1006.2,257,2.1,98
2017-01-12T07:00:00Z,2017-01-12T06:00:00Z,PT60M,25.2,0.0,23.7,41,24,4,45,33.3,91.4,1006.7,255,2.1,84
2017-01-12T08:00:00Z,2017-01-12T07:00:00Z,PT60M,26.1,7.9,23.7,159,100,38,197,33.9,86.4,1007.5,247,2.1,70
2017-01-12T09:00:00Z,2017-01-12T08:00:00Z,PT60M,27.1,0.0,23.7,234,355,193,427,34.5,81.6,1008.2,240,2.1,57
2017-01-12T10:00:00Z,2017-01-12T09:00:00Z,PT60M,28.3,6.4,23.7,371,282,194,565,35.3,76.5,1008.3,237,2.2,45
2017-01-12T11:00:00Z,2017-01-12T10:00:00Z,PT60M,29.6,10.6,23.8,472,234,191,663,36.4,71.3,1007.7,236,2.2,35
2017-01-12T12:00:00Z,2017-01-12T11:00:00Z,PT60M,30.9,23.1,23.9,575,54,47,622,37.5,66.6,1007.1,236,2.2,29
2017-01-12T13:00:00Z,2017-01-12T12:00:00Z,PT60M,31.3,31.8,23.6,546,8,7,553,38.2,63.8,1006.6,235,2.2,30
2017-01-12T14:00:00Z,2017-01-12T13:00:00Z,PT60M,30.8,6.3,22.9,398,358,281,680,38.7,62.6,1006.0,232,2.2,37
2017-01-12T15:00:00Z,2017-01-12T14:00:00Z,PT60M,30.4,0.0,22.2,284,435,293,578,39.2,61.6,1005.5,229,2.2,48
2017-01-12T16:00:00Z,2017-01-12T15:00:00Z,PT60M,29.8,0.0,22.0,216,329,166,382,39.6,63.2,1005.4,227,2.2,60
2017-01-12T17:00:00Z,2017-01-12T16:00:00Z,PT60M,29.1,0.0,22.5,122,167,52,174,40.1,67.8,1005.9,227,2.3,73
2017-01-12T18:00:00Z,2017-01-12T17:00:00Z,PT60M,28.3,0.0,23.0,24,16,2,26,40.5,72.7,1006.3,227,2.3,87
2017-01-12T19:00:00Z,2017-01-12T18:00:00Z,PT60M,27.7,0.0,23.3,0,0,0,0,40.8,76.7,1007.0,226,2.2,101
2017-01-12T20:00:00Z,2017-01-12T19:00:00Z,PT60M,27.3,0.0,23.4,0,0,0,0,40.9,79.5,1007.8,224,2.1,115
2017-01-12T21:00:00Z,2017-01-12T20:00:00Z,PT60M,26.8,0.0,23.5,0,0,0,0,41.0,82.3,1008.6,223,2.1,129
2017-01-12T22:00:00Z,2017-01-12T21:00:00Z,PT60M,26.6,0.0,23.8,0,0,0,0,41.7,84.6,1008.7,223,2.1,142
2017-01-12T23:00:00Z,2017-01-12T22:00:00Z,PT60M,26.7,0.0,24.2,0,0,0,0,42.9,86.1,1008.3,224,2.4,155
2017-01-13T00:00:00Z,2017-01-12T23:00:00Z,PT60M,26.8,0.0,24.6,0,0,0,0,44.2,87.7,1007.9,225,2.6,163
2017-01-13T01:00:00Z,2017-01-13T00:00:00Z,PT60M,26.6,0.0,24.7,0,0,0,0,45.4,89.2,1007.5,227,2.6,162
2017-01-13T02:00:00Z,2017-01-13T01:00:00Z,PT60M,26.2,0.0,24.6,0,0,0,0,46.5,90.5,1007.1,232,2.2,152
2017-01-13T03:00:00Z,2017-01-13T02:00:00Z,PT60M,25.8,0.0,24.4,0,0,0,0,47.6,91.9,1006.7,239,1.9,139
2017-01-13T04:00:00Z,2017-01-13T03:00:00Z,PT60M,25.5,0.0,24.2,0,0,0,0,48.3,92.9,1006.5,246,1.8,126
2017-01-13T05:00:00Z,2017-01-13T04:00:00Z,PT60M,25.2,0.0,24.1,0,0,0,0,48.7,93.5,1006.6,251,1.8,112
2017-01-13T06:00:00Z,2017-01-13T05:00:00Z,PT60M,24.9,0.0,23.9,0,0,0,0,49.0,94.2,1006.6,256,1.8,98
2017-01-13T07:00:00Z,2017-01-13T06:00:00Z,PT60M,25.0,20.3,23.9,33,0,0,33,49.4,94.0,1007.0,257,1.7,84
2017-01-13T08:00:00Z,2017-01-13T07:00:00Z,PT60M,25.3,48.4,24.1,115,0,0,115,49.9,93.0,1007.6,253,1.5,71
2017-01-13T09:00:00Z,2017-01-13T08:00:00Z,PT60M,25.7,63.5,24.3,160,0,0,160,50.3,92.0,1008.2,247,1.2,57
2017-01-13T10:00:00Z,2017-01-13T09:00:00Z,PT60M,26.4,55.0,24.6,284,0,0,284,50.6,89.8,1008.1,250,1.0,45
2017-01-13T11:00:00Z,2017-01-13T10:00:00Z,PT60M,27.6,19.0,25.1,469,174,145,615,50.8,86.4,1007.4,267,0.9,35
2017-01-13T12:00:00Z,2017-01-13T11:00:00Z,PT60M,28.7,21.1,25.5,538,123,107,645,50.9,83.1,1006.6,287,0.8,29
2017-01-13T13:00:00Z,2017-01-13T12:00:00Z,PT60M,29.1,38.8,25.3,497,0,0,497,51.2,79.7,1005.9,289,0.8,30
2017-01-13T14:00:00Z,2017-01-13T13:00:00Z,PT60M,28.9,29.6,24.3,497,18,14,511,51.4,76.2,1005.1,266,0.7,37
2017-01-13T15:00:00Z,2017-01-13T14:00:00Z,PT60M,28.7,24.2,23.3,430,14,10,439,51.7,72.8,1004.4,240,0.7,48
2017-01-13T16:00:00Z,2017-01-13T15:00:00Z,PT60M,28.3,21.1,23.0,294,0,0,294,52.0,72.9,1004.2,225,0.8,60
2017-01-13T17:00:00Z,2017-01-13T16:00:00Z,PT60M,27.8,14.1,23.3,123,60,17,140,52.5,76.6,1004.6,218,1.0,73
2017-01-13T18:00:00Z,2017-01-13T17:00:00Z,PT60M,27.3,9.8,23.6,21,8,1,23,52.9,80.5,1005.1,213,1.2,87
2017-01-13T19:00:00Z,2017-01-13T18:00:00Z,PT60M,26.9,0.0,23.8,0,0,0,0,53.1,83.2,1005.6,211,1.3,101
2017-01-13T20:00:00Z,2017-01-13T19:00:00Z,PT60M,26.6,0.0,23.8,0,0,0,0,53.2,84.8,1006.2,211,1.3,115
2017-01-13T21:00:00Z,2017-01-13T20:00:00Z,PT60M,26.3,0.0,23.8,0,0,0,0,53.3,86.4,1006.8,211,1.4,129
2017-01-13T22:00:00Z,2017-01-13T21:00:00Z,PT60M,26.2,0.0,24.0,0,0,0,0,53.3,87.7,1006.9,199,1.3,142
2017-01-13T23:00:00Z,2017-01-13T22:00:00Z,PT60M,26.4,0.0,24.4,0,0,0,0,53.3,88.8,1006.6,174,1.4,155
2017-01-14T00:00:00Z,2017-01-13T23:00:00Z,PT60M,26.6,0.0,24.8,0,0,0,0,53.3,89.8,1006.2,154,1.6,163
2017-01-14T01:00:00Z,2017-01-14T00:00:00Z,PT60M,26.5,0.0,24.9,0,0,0,0,52.9,90.7,1005.8,146,1.6,162
2017-01-14T02:00:00Z,2017-01-14T01:00:00Z,PT60M,26.1,0.0,24.6,0,0,0,0,52.0,91.4,1005.2,141,1.3,152
2017-01-14T03:00:00Z,2017-01-14T02:00:00Z,PT60M,25.8,0.0,24.4,0,0,0,0,51.2,92.1,1004.6,135,1.1,139
2017-01-14T04:00:00Z,2017-01-14T03:00:00Z,PT60M,25.4,0.0,24.2,0,0,0,0,50.5,92.7,1004.3,124,0.8,126
2017-01-14T05:00:00Z,2017-01-14T04:00:00Z,PT60M,25.1,0.0,23.9,0,0,0,0,49.9,93.1,1004.5,100,0.5,112
2017-01-14T06:00:00Z,2017-01-14T05:00:00Z,PT60M,24.8,0.0,23.7,0,0,0,0,49.3,93.6,1004.6,59,0.5,98
2017-01-14T07:00:00Z,2017-01-14T06:00:00Z,PT60M,25.1,4.0,23.6,39,22,4,43,48.6,91.4,1005.0,35,0.6,84
2017-01-14T08:00:00Z,2017-01-14T07:00:00Z,PT60M,25.9,0.0,23.6,142,207,73,215,47.9,87.0,1005.6,25,0.7,71
2017-01-14T09:00:00Z,2017-01-14T08:00:00Z,PT60M,26.7,0.0,23.5,225,382,207,432,47.2,82.7,1006.3,17,0.8,57
2017-01-14T10:00:00Z,2017-01-14T09:00:00Z,PT60M,27.7,0.0,22.8,284,478,337,621,46.0,74.4,1006.3,10,0.9,45
2017-01-14T11:00:00Z,2017-01-14T10:00:00Z,PT60M,29.0,0.0,21.3,316,542,443,759,44.3,63.3,1005.7,3,1.1,35
2017-01-14T12:00:00Z,2017-01-14T11:00:00Z,PT60M,30.2,0.0,19.8,344,545,477,820,42.6,53.8,1005.1,358,1.2,29
2017-01-14T13:00:00Z,2017-01-14T12:00:00Z,PT60M,30.8,2.3,18.5,437,358,312,749,41.7,47.8,1004.4,349,1.0,30
2017-01-14T14:00:00Z,2017-01-14T13:00:00Z,PT60M,30.7,0.2,17.2,393,355,284,677,41.7,44.4,1003.7,311,0.5,37
2017-01-14T15:00:00Z,2017-01-14T14:00:00Z,PT60M,30.7,15.8,16.0,401,71,53,454,41.8,41.2,1002.9,235,0.6,47
2017-01-14T16:00:00Z,2017-01-14T15:00:00Z,PT60M,30.2,25.9,15.9,252,3,1,253,41.9,42.1,1002.7,219,1.2,60
2017-01-14T17:00:00Z,2017-01-14T16:00:00Z,PT60M,29.4,20.7,17.0,118,12,5,123,42.0,47.3,1003.1,217,1.7,73
2017-01-14T18:00:00Z,2017-01-14T17:00:00Z,PT60M,28.5,0.2,18.1,24,1,0,24,42.2,53.2,1003.4,217,2.2,87
2017-01-14T19:00:00Z,2017-01-14T18:00:00Z,PT60M,27.8,0.0,18.8,0,0,0,0,41.9,58.3,1003.8,216,2.4,101
2017-01-14T20:00:00Z,2017-01-14T19:00:00Z,PT60M,27.1,0.0,19.3,0,0,0,0,41.3,62.3,1004.4,215,2.4,115
2017-01-14T21:00:00Z,2017-01-14T20:00:00Z,PT60M,26.5,0.0,19.7,0,0,0,0,40.7,66.6,1004.9,215,2.3,128
2017-01-14T22:00:00Z,2017-01-14T21:00:00Z,PT60M,26.0,0.0,20.1,0,0,0,0,39.5,69.7,1005.0,215,2.3,142
2017-01-14T23:00:00Z,2017-01-14T22:00:00Z,PT60M,25.8,27.3,20.3,0,0,0,0,37.8,71.6,1004.6,215,2.3,155
2017-01-15T00:00:00Z,2017-01-14T23:00:00Z,PT60M,25.6,51.3,20.6,0,0,0,0,36.1,73.5,1004.2,215,2.2,163
2017-01-15T01:00:00Z,2017-01-15T00:00:00Z,PT60M,25.2,51.8,20.7,0,0,0,0,34.9,76.2,1003.9,221,2.2,162
2017-01-15T02:00:00Z,2017-01-15T01:00:00Z,PT60M,24.6,50.9,20.8,0,0,0,0,34.3,79.7,1003.7,232,2.1,152
2017-01-15T03:00:00Z,2017-01-15T02:00:00Z,PT60M,23.9,50.0,21.0,0,0,0,0,33.7,83.4,1003.4,244,2.2,140
2017-01-15T04:00:00Z,2017-01-15T03:00:00Z,PT60M,23.5,47.7,21.0,0,0,0,0,33.5,85.9,1003.5,253,2.0,126
2017-01-15T05:00:00Z,2017-01-15T04:00:00Z,PT60M,23.1,20.4,20.9,0,0,0,0,33.6,87.1,1004.0,262,1.7,112
